symbol,shortName,longName,marketCap,regularMarketPrice,currency,mcap_cr
SWISSMLTRY.NS,SWISS MILITARY CON GOOD L,Swiss Military Consumer Goods Limited,3374416128,14.29,INR,337.4
DCMNVL.NS,DCM NOUVELLE LIMITED,DCM Nouvelle Limited,3371333632,180.5,INR,337.1
DIGISPICE.NS,DIGISPICE TECHNOLOGIES LT,DiGiSPICE Technologies Limited,3358512640,16.1,INR,335.9
ESSARSHPNG.NS,ESSAR SHIPPING LTD,Essar Shipping Limited,3346940928,16.1,INR,334.7
AFIL.NS,AKME FINTRADE (INDIA) LTD,Akme Fintrade (India) Limited,3354254592,7.86,INR,335.4
PONNIERODE.NS,PONNIE SUGARS (ERODE) LTD,Ponni Sugars (Erode) Limited,3342635008,388.75,INR,334.3
TREJHARA.NS,TREJHARA SOLUTIONS LTD,Trejhara Solutions Limited,3319912448,137.66,INR,332.0
SHAH.NS,SHAH METACORP LIMITED,Shah Metacorp Limited,3315188736,3.23,INR,331.5
AAREYDRUGS.NS,AAREY DRUGS & PHARM LTD,Aarey Drugs & Pharmaceuticals Limited,3285399040,98.5,INR,328.5
SHANKARA.NS,SHANKARA BLDG PRODUCT LTD,Shankara Building Products Limited,3285298688,135.48,INR,328.5
MBLINFRA.NS,MBL INFRASTRUCTURE LTD,MBL Infrastructure Limited,3282817280,21.06,INR,328.3
ANNU.NS,ANNU PROJECTS LIMITED,,3243197184,49.52,INR,324.3
HPAL.NS,HP ADHESIVES LIMITED,HP Adhesives Limited,3233071872,35.19,INR,323.3
KRITI.NS,KRITI INDUSTRIES IND LTD,Kriti Industries (India) Limited,3214456064,61.0,INR,321.4
HARRMALAYA.NS,HARRISON MALAYALAM LTD,Harrisons Malayalam Limited,3211055872,173.99,INR,321.1
GULFPETRO.NS,GP PETROLEUMS LIMITED,GP Petroleums Limited,3161031680,62.0,INR,316.1
CPEDU.NS,CAREER POINT EDUTECH LTD,Career Point Edutech Ltd.,3147378688,173.0,INR,314.7
APOLSINHOT.NS,APOLLO SINDOORI HOTEL LTD,Apollo Sindoori Hotels Limited,3133481984,1205.0,INR,313.3
RUCHIRA.NS,RUCHIRA PAPERS LIMITED,Ruchira Papers Limited,3123874304,104.67,INR,312.4
LYKALABS.NS,LYKA LABS LTD.,Lyka Labs Limited,3123594496,86.4,INR,312.4
VERTOZ.NS,VERTOZ LIMITED,Vertoz Limited,3121975040,36.63,INR,312.2
UCAL.NS,UCAL LIMITED,UCAL Limited,3108069888,140.55,INR,310.8
AMBALALSA.NS,AMBALAL SARABHAI ENT L,Ambalal Sarabhai Enterprises Limited,3103648512,40.5,INR,310.4
HILINFRA.NS,HIGHWAY INFRASTRUCTURE L,Highway Infrastructure Limited,3079683840,42.94,INR,308.0
DBEIL.NS,DEEPAK BUILDERS & ENG I L,Deepak Builders & Engineers India Limited,3078994944,6.61,INR,307.9
AKSHARCHEM.NS,AKSHARCHEM INDIA LIMITED,AksharChem (India) Limited,3124473856,388.95,INR,312.4
ASHIMASYN.NS,ASHIMA LTD,Ashima Limited,3066561280,16.0,INR,306.7
AXITA.NS,AXITA COTTON LIMITED,Axita Cotton Limited,3065215232,8.01,INR,306.5
MODIRUBBER.NS,MODI RUBBER LTD,Modi Rubber Limited,3061956096,122.28,INR,306.2
CLEDUCATE.NS,CL EDUCATE LIMITED,CL Educate Limited,3040404992,56.0,INR,304.0
AVG.NS,AVG LOGISTICS LIMITED,AVG Logistics Limited,3035385344,162.25,INR,303.5
OMFREIGHT.NS,OM FREIGHT FORWARDERS LTD,Om Freight Forwarders Limited,3034157056,90.1,INR,303.4
SAYAJIIND.NS,SAYAJI INDUSTRIES LTD.,Sayaji Industries Limited,3033600000,120.0,INR,303.4
HALDER.NS,HALDER VENTURE LIMITED,Halder Venture Limited,3031795456,243.75,INR,303.2
PKTEA.NS,THE P K TEA PROD CO LTD,The Peria Karamalai Tea and Produce Company Limited,3003157504,970.05,INR,300.3
RHL.NS,ROBUST HOTELS LIMITED,Robust Hotels Limited,2989734144,172.9,INR,299.0
VARDMNPOLY.NS,VARDHMAN POLYTEX LTD.,Vardhman Polytex Limited,2974251264,5.85,INR,297.4
IITL.NS,INDUSTRIAL INV TRUST LTD,Industrial Investment Trust Limited,2954990080,141.22,INR,295.5
KMSUGAR.NS,K M SUGAR MILLS LTD,K.M. Sugar Mills Limited,2955045376,32.12,INR,295.5
ATLANTAA.NS,ATLANTAA LIMITED,Atlantaa Limited,2916069888,35.78,INR,291.6
ELGIRUBCO.NS,ELGI RUBBER CO. LTD,Elgi Rubber Company Limited,2886383360,57.67,INR,288.6
PODDARMENT.NS,PODDAR PIGMENTS LIMITED,Poddar Pigments Limited,2881145344,271.55,INR,288.1
NATHBIOGEN.NS,NATH BIO-GENES (I) LTD,Nath Bio-Genes (India) Limited,2878351616,151.25,INR,287.8
DYNPRO.NS,DYNEMIC PRODUCTS LIMITED,Dynemic Products Limited,2873194496,231.18,INR,287.3
ANNAPURNA.NS,ANNAPURNA SWADISHT LTD,Annapurna Swadisht Limited,2872821248,131.66,INR,287.3
SIKKO.NS,SIKKO INDUSTRIES LIMITED,Sikko Industries Limited,2847936000,6.52,INR,284.8
MEGASTAR.NS,MEGASTAR FOODS LIMITED,Megastar Foods Limited,2843188992,251.75,INR,284.3
GENUSPAPER.NS,GENUS P&B LIMITED,Genus Paper & Boards Limited,2841241600,11.05,INR,284.1
PRITIKAUTO.NS,PRITIKA AUTO INDUS LTD,Pritika Auto Industries Limited,2834045696,17.02,INR,283.4
SSDL.NS,SARASWATI SAREE DEPOT LTD,Saraswati Saree Depot Limited,2811585792,71.0,INR,281.2
VETO.NS,VETO SWITCHGEAR CABLE LTD,Veto Switchgears and Cables Limited,2810089472,147.01,INR,281.0
APCL.NS,ANJANI PORTLAND CEM LTD,Anjani Portland Cement Limited,2803233792,95.43,INR,280.3
CPCAP.NS,CP CAPITAL LIMITED,CP Capital Limited,2797187072,153.7,INR,279.7
TIGERLOGS.NS,TIGER LOGISTICS (INDIA) L,Tiger Logistics (India) Limited,2768937728,26.19,INR,276.9
MAHEPC.NS,MAHINDRA EPC IRRIG LTD,Mahindra EPC Irrigation Limited,2758739200,98.7,INR,275.9
EXXARO.NS,EXXARO TILES LIMITED,Exxaro Tiles Limited,2751575808,6.15,INR,275.2
SOMATEX.NS,SOMA TEXTILES & INDUST LT,Soma Textiles & Industries Limited,2741715968,80.7,INR,274.2
TERASOFT.NS,TERA SOFTWARE LIMITED,Tera Software Limited,2735721472,218.65,INR,273.6
MKEXIM.NS,M K EXIM (INDIA) LTD.,M.K. Exim (India) Limited,2735688192,67.77,INR,273.6
NILAINFRA.NS,NILA INFRASTRUCTURES LTD,Nila Infrastructures Limited,2706018816,6.87,INR,270.6
SUNDRMBRAK.NS,SUNDARAMBRAKE LININGS LTD,Sundaram Brake Linings Limited,2699118336,686.0,INR,269.9
SONAMLTD.NS,SONAM LIMITED,Sonam Limited,2682144000,67.0,INR,268.2
DSFCL.NS,DCM SHRIRAM FINE CHEM LTD,DCM Shriram Fine Chemicals Limited,2661960960,30.6,INR,266.2
LEMERITE.NS,LE MERITE EXPORTS LIMITED,Le Merite Exports Limited,2654813184,21.21,INR,265.5
SAKUMA.NS,SAKUMA EXPORTS LIMITED,Sakuma Exports Limited,2649444608,1.69,INR,264.9
RPPINFRA.NS,R.P.P INFRA PROJECTS LTD,R.P.P. Infra Projects Limited,2637970944,53.2,INR,263.8
PLAZACABLE.NS,PLAZA WIRES LIMITED,Plaza Wires Limited,2626437376,60.03,INR,262.6
RCOM.NS,RELIANCE COMMUNICATIONS L,Reliance Communications Limited,2626210816,0.95,INR,262.6
RNBDENIMS.NS,R&B DENIMS LIMITED,R & B Denims Limited,2613130496,9.15,INR,261.3
DJML.NS,DJ MEDIAPRINT & LOG LTD,DJ Mediaprint & Logistics Limited,2626068480,73.09,INR,262.6
A2ZINFRA.NS,A2Z INFRA ENGINEERING LTD,A2Z Infra Engineering Limited,2606028288,14.68,INR,260.6
GICL.NS,GLOBE INTL CARRIERS LTD,Globe International Carriers Limited,2587270656,23.11,INR,258.7
SAB.NS,S A B INDUSTRIES LTD.,SAB Industries Limited,2585713152,170.0,INR,258.6
GLOBECIVIL.NS,GLOBE CIVIL PROJECTS LTD,Globe Civil Projects Limited,2576875008,43.15,INR,257.7
DPWIRES.NS,D P WIRES LIMITED,D.P. Wires Limited,2573073664,166.0,INR,257.3
NDGL.NS,NAGA DHUNSERI GROUP LTD,Naga Dhunseri Group Limited,2569999872,2570.0,INR,257.0
SPENCERS.NS,SPENCER S RETAIL LIMITED,Spencer's Retail Limited,2569663488,28.51,INR,257.0
CHEMBOND.NS,CHEMBOND MATERIALTECH LTD,Chembond Material Technologies Limited,2568219648,190.97,INR,256.8
JAYSREETEA.NS,JAYSHREE TEA & INDUSTRIES,Jay Shree Tea & Industries Limited,2541218816,88.0,INR,254.1
SRD.NS,SHANKAR LAL RAMPAL LTD,Shankar Lal Rampal Dye-Chem Limited,2531805184,39.58,INR,253.2
BIMETAL.NS,BIMETAL BEARINGS LTD.,Bimetal Bearings Limited,2528325120,661.0,INR,252.8
AARON.NS,AARON INDUSTRIES LIMITED,Aaron Industries Limited,2522793984,120.44,INR,252.3
SHRADHA.NS,SHRADHA REALTY LIMITED,Shradha Realty Limited,2510114560,30.99,INR,251.0
SETCO.NS,SETCO AUTOMOTIVE LTD,Shilayan Industries Limited,2505138944,18.68,INR,250.5
FCSSOFT.NS,FCS SOFTWARE SOLN. LTD.,FCS Software Solutions Limited,2495947776,1.46,INR,249.6
GOLDTECH.NS,AION-TECH SOLUTIONS LTD,AION-TECH Solutions Limited,2483538944,47.42,INR,248.4
DIAMINESQ.NS,DIAMINES & CHEMICALS LTD,Diamines and Chemicals Limited,2470942720,245.73,INR,247.1
SAPPL.NS,SHREE AJIT PULP & PAPER L,Shree Ajit Pulp and Paper Limited,2463975168,277.0,INR,246.4
IVC.NS,IL&FS INVESTMENT MANAGERS,IL&FS Investment Managers Limited,2458876416,7.83,INR,245.9
SAHLIBHFI.NS,SHALIBHADRA FINANCE LTD,Shalibhadra Finance Limited,2438948096,78.96,INR,243.9
COASTCORP.NS,COASTAL CORPORATION LTD,Coastal Corporation Limited,2438640896,36.41,INR,243.9
NIPPOBATRY.NS,INDO-NATIONAL LIMITED,Indo National Limited,2431875072,324.25,INR,243.2
LANCORHOL.NS,LANCOR HOLDINGS LIMITED,Lancor Holdings Limited,2427168512,33.0,INR,242.7
STARPAPER.NS,STAR PAPER MILLS LTD,Star Paper Mills Limited,2420387072,155.07,INR,242.0
MARALOVER.NS,MARAL OVERSEAS LTD,Maral Overseas Limited,2407463936,58.0,INR,240.7
AHLEAST.NS,ASIAN HOTELS (EAST) LTD,Asian Hotels (East) Limited,2403545856,139.0,INR,240.4
STARTECK.NS,STARTECK FINANCE LIMITED,Starteck Finance Limited,2398795520,242.05,INR,239.9
BTTL.NS,BHILWARA TECHNICAL TEXT L,Bhilwara Technical Textiles Limited,2386300672,40.88,INR,238.6
BI.NS,BILCARE LTD.,Bilcare Limited,2371475712,100.72,INR,237.1
LOTUSEYE.NS,LOTUS EYE HOSP & INST L,Lotus Eye Hospital and Institute Limited,2370989568,114.01,INR,237.1
TRF.NS,TRF LIMITED,TRF Limited,2367709440,215.16,INR,236.8
RVHL.NS,RAVINDER HEIGHTS LIMITED,Ravinder Heights Limited,2361041152,38.5,INR,236.1
IVP.NS,IVP LIMITED,IVP Limited,2339001856,226.51,INR,233.9
ARVEE.NS,ARVEE LABORATORIES I LTD,Arvee Laboratories (India) Ltd.,2337341952,212.1,INR,233.7
MANAKALUCO.NS,MANAK ALUMINIUM CO. LTD.,Manaksia Aluminium Company Limited,2329735424,35.55,INR,233.0
UFO.NS,UFO MOVIEZ INDIA LTD.,UFO Moviez India Limited,2331814912,60.06,INR,233.2
SHIVATEX.NS,SHIVA TEXYARN LIMITED,Shiva Texyarn Limited,2321916672,169.0,INR,232.2
SUMIT.NS,SUMIT WOODS LIMITED,Sumit Woods Limited,2344600320,48.99,INR,234.5
NATIONSTD.NS,NATIONAL STAND (INDIA) L,National Standard (India) Limited,2320999936,116.05,INR,232.1
EQUIPPP.NS,EQUIPPP SOC IMP TECH LTD,Equippp Social Impact Technologies Limited,2319642624,22.5,INR,232.0
SHIVAMAUTO.NS,SHIVAM AUTO.LTD,Shivam Autotech Limited,2310211840,17.4,INR,231.0
SRGHFL.NS,SRG HOUSING FINANCE L,SRG Housing Finance Limited,2305873920,146.8,INR,230.6
VIKASLIFE.NS,VIKAS LIFECARE LIMITED,Vikas Lifecare Limited,2303508992,1.24,INR,230.4
WORTHPERI.NS,WORTH PERIPHERALS LIMITED,Worth Peripherals Limited,2285470208,145.1,INR,228.5
CALSOFT.NS,CALIFORNIA SOFTWARE CO LT,California Software Company Limited,2284560384,36.95,INR,228.5
VMSTMT.NS,VMS TMT LIMITED,VMS TMT Limited,2272613120,45.79,INR,227.3
ZEELEARN.NS,ZEE LEARN LIMITED,Zee Learn Limited,2261346048,6.9,INR,226.1
KOTARISUG.NS,KOTHARI SUG & CHEM LTD.,Kothari Sugars and Chemicals Limited,2255398400,27.21,INR,225.5
RMC.NS,RMC SWITCHGEARS LIMITED,RMC Switchgears Limited,2245155328,212.17,INR,224.5
COMPEAU.NS,COMPETENT AUTOMOB CO. L,Competent Automobiles Company Limited,2243290112,365.0,INR,224.3
IWP.NS,INDIAN WOOD PRODUCTS CO L,The Indian Wood Products Company Limited,2239045120,35.0,INR,223.9
SILGO.NS,SILGO RETAIL LIMITED,Silgo Retail Limited,2239012096,70.0,INR,223.9
TAKE.NS,TAKE LIMITED,TAKE LIMITED,2232855808,15.27,INR,223.3
GILLANDERS.NS,GILLANDERS ARBUTHNOT LTD,Gillanders Arbuthnot and Company Limited,2224085760,104.21,INR,222.4
SAKHTISUG.NS,SAKTHI SUGARS LTD,Sakthi Sugars Limited,2230384128,18.74,INR,223.0
NITIRAJ.NS,NITIRAJ ENGINEERS LTD,Nitiraj Engineers Limited,2215343616,216.11,INR,221.5
BPL.NS,BPL LTD,BPL Limited,2203908864,45.0,INR,220.4
GRAVISSHO.NS,GRAVISS HOSPITALITY LTD.,Graviss Hospitality Limited,2193850368,31.11,INR,219.4
KHADIM.NS,KHADIM INDIA LIMITED,Khadim India Limited,2187027456,119.0,INR,218.7
AERONEU.NS,AEROFLEX NEU LIMITED,Aeroflex Neu Limited,2185179136,84.71,INR,218.5
PAVNAIND.NS,PAVNA INDUSTRIES LIMITED,Pavna Industries Limited,2176668160,15.6,INR,217.7
EMPOWER.NS,EMPOWER INDIA LTD.,Empower India Limited,2176303360,1.87,INR,217.6
TEAMGTY.NS,TEAM INDIA GUARANTY LTD,Team India Guaranty Limited,2176252160,241.99,INR,217.6
GENCON.NS,GENERIC ENG CONS PROJ LTD,Generic Engineering Construction and Projects Limited,2175163904,38.17,INR,217.5
RANASUG.NS,RANA SUGARS LTD.,Rana Sugars Limited,2168377600,14.12,INR,216.8
SINTERCOM.NS,SINTERCOM INDIA LIMITED,Sintercom India Limited,2160934144,78.5,INR,216.1
CUBEXTUB.NS,CUBEX TUBINGS LTD,Cubex Tubings Limited,2168608768,151.45,INR,216.9
CCHHL.NS,COUNTRY CLUB HOSP HOL LTD,Country Club Hospitality & Holidays Limited,2159369216,13.21,INR,215.9
SURANAT&P.NS,SURANA TELECOM AND POW LT,Surana Telecom and Power Limited,2158583552,15.9,INR,215.9
MEDICO.NS,MEDICO REMEDIES LIMITED,Medico Remedies Limited,2157583872,26.0,INR,215.8
SMARTLINK.NS,SMARTLINK HOLDINGS LTD,Smartlink Holdings Limited,2152604928,215.8,INR,215.3
VSTL.NS,VIBHOR STEEL TUBES LTD,Vibhor Steel Tubes Limited,2152237312,113.5,INR,215.2
UNITEDTEA.NS,UNITED NILGIRI TEA LTD,The United Nilgiri Tea Estates Company Limited,2145025664,429.3,INR,214.5
ALANKIT.NS,ALANKIT LIMITED,Alankit Limited,2136726016,7.88,INR,213.7
MAHESHWARI.NS,MAHESHWARI LOGISTICS LTD.,Maheshwari Logistics Limited,2134442624,73.49,INR,213.4
PIGL.NS,POWER INSTRUMENT (G) LTD,Power & Instrumental (Gujarat) Limited,2127474432,100.5,INR,212.7
ARCHIDPLY.NS,ARCHIDPLY IND. LTD,Archidply Industries Limited,2127115520,106.34,INR,212.7
NECLIFE.NS,NECTAR LIFESCIENCES LTD.,Nectar Lifesciences Limited,2099961216,10.81,INR,210.0
AFFORDABLE.NS,AFFORD ROBO & AUTO LTD,Affordable Robotic & Automation Limited,2080817024,175.58,INR,208.1
RADIOCITY.NS,MUSIC BROADCAST LIMITED,Music Broadcast Limited,2129145600,6.06,INR,212.9
AIRAN.NS,AIRAN LIMITED,Airan Limited,2069080960,16.55,INR,206.9
BALAJEE.NS,SHREE TIRUPATI BALAJEE L,Shree Tirupati Balajee Agro Trading Company Limited,2067005312,25.34,INR,206.7
SICAGEN.NS,SICAGEN INDIA LIMITED,Sicagen India Limited,2061684736,52.1,INR,206.2
ARCL.NS,ARCL ORGANICS LTD.,ARCL Organics Ltd.,2056000000,257.0,INR,205.6
NOVAAGRI.NS,NOVA AGRITECH LIMITED,Nova Agritech Limited,2052451712,22.8,INR,205.2
MADHAVIPL.NS,MADHAV INFRA PROJECTS L,Madhav Infra Projects Limited,2021861760,7.5,INR,202.2
AARVI.NS,AARVI ENCON LIMITED,Aarvi Encon Limited,2019735040,136.37,INR,202.0
JMA.NS,JULLUNDUR MOT AGENCY LTD,Jullundur Motor Agency (Delhi) Limited,2010241152,88.01,INR,201.0
RVTH.NS,REVATHI EQUIPMENT INDIA L,Revathi Equipment India Limited,1998266624,651.55,INR,199.8
ASPINWALL.NS,ASPINWALL & CO LTD,Aspinwall and Company Limited,1992490752,254.85,INR,199.2
NECCLTD.NS,NORTH EAST CARRY CORP LTD,North Eastern Carrying Corporation Limited,2036705024,19.49,INR,203.7
SIGIND.NS,SIGNET INDUSTRIES LIMITED,Signet Industries Limited,1986997504,67.5,INR,198.7
RACE.NS,RACE ECO CHAIN LIMITED,Race Eco Chain Limited,1984578048,115.0,INR,198.5
AUSOMENT.NS,AUSOM ENTERPRISE LIMITED,AuSom Enterprise Limited,1975415040,145.0,INR,197.5
RRIL.NS,R R I L LTD.,RRIL Limited,1963671552,16.2,INR,196.4
TAINWALCHM.NS,TAINWALA CHEMICAL AND PLA,Tainwala Chemicals and Plastics (India) Limited,1963414784,209.68,INR,196.3
BASML.NS,BANNARI AM SPIN MILL LTD.,Bannari Amman Spinning Mills Ltd,1958073728,24.5,INR,195.8
HINDADH.NS,HINDUSTAN ADHESIVES LTD.,Hindustan Adhesives Limited,1957752192,382.65,INR,195.8
RUDRA.NS,RUDRA GLOBAL INFRA PROD L,Rudra Global Infra Products Limited,1956704512,19.5,INR,195.7
ASMS.NS,AVIO SMART MRKT STACK LTD,Avio Smart Market Stack Limited,1955382656,6.42,INR,195.5
INTENTECH.NS,INTENSE TECHNOLOGIES LTD,Intense Technologies Limited,1948854016,83.44,INR,194.9
VIPCLOTHNG.NS,VIP CLOTHING LIMITED,VIP Clothing Limited,1945896320,21.59,INR,194.6
ROSSELLIND.NS,ROSSELL INDIA LIMITED,Rossell India Limited,1937598976,51.4,INR,193.8
ALPINETEX.NS,ALPINE TEXWORLD LIMITED,Alpine Texworld Limited,1910055168,49.94,INR,191.0
SANGINITA.NS,SANGINITA CHEMICALS LTD,Agastya Energy and Infrastructure Limited,1913865472,73.89,INR,191.4
SPCENET.NS,SPACENET ENTERS IND LTD,Spacenet Enterprises India Limited,1913270272,3.37,INR,191.3
ZODIACLOTH.NS,ZODIAC CLOTHING CO. LTD.,Zodiac Clothing Company Limited,1899004544,69.16,INR,189.9
WATERBASE.NS,WATERBASE LTD.,The Waterbase Limited,1884504320,45.49,INR,188.5
TTL.NS,T T LIMITED,T.T. Limited,1875337472,7.26,INR,187.5
GLOBALVECT.NS,GLOBAL VEC HELICORP LTD,Global Vectra Helicorp Limited,1876000000,134.0,INR,187.6
ABANSENT.NS,ABANS ENTERPRISES LTD.,ABans Enterprises Limited,1874152448,26.87,INR,187.4
BCONCEPTS.NS,BRAND CONCEPTS LIMITED,Brand Concepts Limited,1850937472,148.29,INR,185.1
SUPERHOUSE.NS,SUPERHOUSE LIMITED,Superhouse Limited,1841064832,166.99,INR,184.1
COMFINTE.NS,COMFORT INTECH LTD.,Comfort Intech Limited,1830045696,5.72,INR,183.0
ESSENTIA.NS,INTEGRA ESSENTIA LIMITED,Integra Essentia Limited,1807941632,1.03,INR,180.8
ALPHAGEO.NS,ALPHAGEO (INDIA) LIMITED,Alphageo (India) Limited,1823187584,286.45,INR,182.3
SHAHALLOYS.NS,SHAH ALLOYS LIMITED,Shah Alloys Limited,1821373696,92.0,INR,182.1
MHLXMIRU.NS,MAHALAXMI RUBTECH LIMITED,Mahalaxmi Rubtech Limited,1814049152,170.81,INR,181.4
UMIYA-MRO.NS,UMIYA BUILDCON LIMITED,MRO-TEK Networks Limited,1813527424,97.06,INR,181.4
IPRINGLTD.NS,IP RINGS LTD.,IP Rings Limited,1805676928,142.45,INR,180.6
PILITA.NS,PIL ITALICA LIFESTYLE LTD,Pil Italica Lifestyle Limited,1797750016,7.65,INR,179.8
SHREYANIND.NS,SHREYANS INDUSTRIES LTD,Shreyans Industries Limited,1797191552,130.0,INR,179.7
BAIDFIN.NS,BAID FINSERV LIMITED,Baid Finserv Limited,1791118976,11.05,INR,179.1
DRCSYSTEMS.NS,DRC SYSTEMS INDIA LIMITED,DRC Systems India Limited,1790930944,12.43,INR,179.1
BROOKS.NS,BROOKS LAB LIMITED,Brooks Laboratories Limited,1758008576,59.68,INR,175.8
NATCAPSUQ.NS,NATURAL CAPSULES LIMITED,Natural Capsules Limited,1756882176,168.75,INR,175.7
MURUDCERA.NS,MURUDESHWAR CERAMICS LTD,Murudeshwar Ceramics Ltd.,1740676224,28.75,INR,174.1
TRIGYN.NS,TRIGYN TECHNOLOGIES LTD,Trigyn Technologies Limited,1741241216,56.56,INR,174.1
BALPHARMA.NS,BAL PHARMA LTD.,Bal Pharma Limited,1705284608,107.11,INR,170.5
NIRAJ.NS,NIRAJ CEMENT STRUC LTD,Niraj Cement Structurals Limited,1695916160,28.41,INR,169.6
ISFT.NS,INTRASOFT TECH. LTD,IntraSoft Technologies Limited,1684506880,103.27,INR,168.5
PRAENG.NS,PRAJAY ENG. SYN. LTD.,Prajay Engineers Syndicate Limited,1677759616,23.99,INR,167.8
EMMBI.NS,EMMBI INDUSTRIES LIMITED,Emmbi Industries Limited,1673901696,87.0,INR,167.4
TEXMOPIPES.NS,TEXMO PIPE & PRODUCTS LTD,Texmo Pipes and Products Limited,1663531136,56.98,INR,166.4
MODTHREAD.NS,MODERN THREADS INDIA LTD,Modern Threads (India) Limited,1661904896,47.79,INR,166.2
KANCHI.NS,KANCHI KARPOORAM LTD.,Kanchi Karpooram Limited,1660669440,382.3,INR,166.1
PAR.NS,PAR DRUGS AND CHEM LTD,Par Drugs and Chemicals Limited,1648575104,133.98,INR,164.9
CENTEXT.NS,CENTURY EXTRUSIONS LTD,Century Extrusions Limited,1631676672,18.56,INR,163.2
ATALREAL.NS,ATAL REALTECH LIMITED,Atal Realtech Limited,1636669440,13.21,INR,163.7
MCL.NS,M TEK COPPER LIMITED,M Tek Copper Limited,1605496704,59.15,INR,160.5
AVANCE.NS,AVANCE TECHNOLOGIES LTD.,Avance Technologies Limited,1625172224,0.82,INR,162.5
AARTECH.NS,AARTECH SOLONICS LIMITED,Aartech Solonics Limited,1598049920,50.3,INR,159.8
FILATFASH.NS,FILATEX FASHIONS LIMITED,Filatex Fashions Limited,1583473792,0.19,INR,158.3
VIRINCHI.NS,VIRINCHI LIMITED,Virinchi Limited,1575649024,13.98,INR,157.6
INDOUS.NS,INDO US BIOTECH LTD,Indo Us Bio-Tech Limited,1569269504,78.26,INR,156.9
BYKE.NS,THE BYKE HOSPITALITY LTD,The Byke Hospitality Limited,1566810624,29.97,INR,156.7
METROGLOBL.NS,METROGLOBAL LTD.,MetroGlobal Limited,1566589056,127.01,INR,156.7
LAL.NS,LORENZINI APPARELS LTD,Lorenzini Apparels Limited,1554628864,9.0,INR,155.5
BHARATGEAR.NS,BHARAT GEARS LTD,Bharat Gears Limited,1553931776,101.2,INR,155.4
SECMARK.NS,SECMARK CONSULTANCY LTD,SecMark Consultancy Limited,1534518784,140.0,INR,153.5
RELIABLE.NS,RELIABLE DATA SERVICE LTD,Reliable Data Services Limited,1525296000,147.8,INR,152.5
MITCON.NS,MITCON CON & ENG SER LTD,MITCON Consultancy & Engineering Services Limited,1524111616,87.5,INR,152.4
INCREDIBLE.NS,INCREDIBLE INDUSTRIES LTD,Incredible Industries Limited,1522160128,32.55,INR,152.2
DELPHIFX.NS,DELPHI WORLD MONEY LTD,Delphi World Money Limited,1520660224,6.2,INR,152.1
LAMBODHARA.NS,LAMBODHARA TEXTILES LTD.,Lambodhara Textiles Limited,1525507200,147.0,INR,152.6
SRTL.NS,SHREE RAM TWISTEX LIMITED,Shree Ram Twistex Limited,1517051264,37.95,INR,151.7
AMJLAND.NS,AMJ LAND HOLDINGS LIMITED,AMJ Land Holdings Limited,1516999936,37.0,INR,151.7
MKPL.NS,M K PROTEINS LIMITED,M. K. Proteins Limited,1516453376,4.02,INR,151.6
DTIL.NS,DHUNSERI TEA & IND. LTD.,Dhunseri Tea & Industries Limited,1502562048,143.0,INR,150.3
MSL.NS,MANGALAM SEEDS LTD.,Mangalam Seeds Limited,1494399616,136.1,INR,149.4
INDTERRAIN.NS,IND TERRAIN FASHIONS LTD,Indian Terrain Fashions Limited,1486580608,29.34,INR,148.7
VASWANI.NS,VASWANI IND LTD,Vaswani Industries Limited,1486588032,45.05,INR,148.7
PML.NS,PAUL MERCHANTS LTD.,Paul Merchants Limited,1480474112,480.05,INR,148.0
TIPSFILMS.NS,TIPS FILMS LIMITED,Tips Films Limited,1467619840,339.5,INR,146.8
MAHAPEXLTD.NS,MAHA RASHTRA APEX COPR. L,Maha Rashtra Apex Corporation Limited,1464993536,51.98,INR,146.5
VIPULLTD.NS,VIPUL LIMITED,Vipul Limited,1464569088,10.39,INR,146.5
SHBAJRG.NS,SHRI BAJRANG ALLIANCE L,Shri Bajrang Alliance Limited,1463400064,162.6,INR,146.3
VIKASECO.NS,VIKAS ECOTECH LIMITED,Vikas Ecotech Limited,1457773696,1.05,INR,145.8
DOLLEX.NS,DOLLEX AGROTECH LIMITED,Dollex Agrotech Limited,1450141440,36.3,INR,145.0
ROLLT.NS,ROLLATAINERS LIMITED,Rollatainers Limited,1448252672,5.79,INR,144.8
SALONA.NS,SALONA COTSPIN LTD.,Salona Cotspin Limited,1447160064,275.0,INR,144.7
RPPL.NS,RAJSHREE POLYPACK LTD,Rajshree Polypack Limited,1445530624,19.47,INR,144.6
WIPL.NS,THE WESTERN INDIA PLY LTD,The Western India Plywoods Limited,1438349568,169.47,INR,143.8
INDOWIND.NS,INDOWIND ENERGY LTD,Indowind Energy Limited,1436139392,8.92,INR,143.6
GVPTECH.NS,GVP INFOTECH LIMITED,GVP Infotech Limited,1418899072,7.71,INR,141.9
BRNL.NS,BHARAT ROAD NETWORK LTD,Bharat Road Network Limited,1405323008,16.74,INR,140.5
DCM.NS,DCM LTD,DCM Limited,1400831104,75.0,INR,140.1
CROWN.NS,CROWN LIFTERS LIMITED,Crown Lifters Limited,1383150592,119.34,INR,138.3
KAMOPAINTS.NS,KAMDHENU VENTURES LIMITED,Kamdhenu Ventures Limited,1381799936,4.2,INR,138.2
HINDCON.NS,HINDCON CHEMICALS LIMITED,Hindcon Chemicals Limited,1372932480,26.82,INR,137.3
